Unnamed: 0,target,output,question
778,hallway,"Answer: garden

Context: The garden is west of the bedroom. The garden is east of the kitchen.",What is north of the office?
779,bathroom,"Answer: bathroom

Context: The kitchen is north of the bathroom. The bathroom is north of the bedroom.",What is the bedroom south of?
780,hallway,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is north of the bathroom?
781,kitchen,"Answer: garden

Question: What is the kitchen west of?
Answer: bathroom

Question: What is",What is the bathroom east of?
782,hallway,"Answer: garden

Context: The garden is west of the bathroom. The hallway is east of the bathroom.",What is the bathroom west of?
783,garden,"Answer: bedroom

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is the bathroom north of?
784,bathroom,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen north of?
785,hallway,"Answer: office

Question: What is the garden south of?
Answer: hallway

Question: What is",What is the garden north of?
786,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the garden?
787,bathroom,"Answer: garden

Context: The kitchen is north of the garden. The bedroom is north of the kitchen.",What is west of the bedroom?
788,kitchen,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the bedroom north of?
789,office,"Answer: office

Context: The kitchen is north of the bedroom. The office is south of the bedroom.",What is the bedroom north of?
790,bedroom,"Answer: hallway

Context: The bedroom is west of the kitchen. The kitchen is west of the hallway.",What is the kitchen east of?
791,hallway,"Answer: office

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is south of the bathroom?
792,kitchen,"Answer: office

Context: The kitchen is west of the hallway. The hallway is west of the office.",What is west of the hallway?
793,kitchen,"Answer: bathroom

Context: The bedroom is north of the kitchen. The kitchen is north of the bathroom.",What is the garden north of?
794,office,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is west of the bathroom?
795,bathroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is the office north of?
796,garden,"Answer: bedroom

Context: The garden is west of the bathroom. The bathroom is west of the bedroom.",What is the bathroom east of?
797,kitchen,"Answer: bedroom

Context: The bedroom is west of the garden. The kitchen is east of the garden.",What is the garden west of?
798,bedroom,"Answer: bedroom

Context: The kitchen is west of the bedroom. The garden is east of the bedroom.",What is the garden north of?
799,hallway,"Answer: bathroom

Question: What is the garden east of?
Answer: hallway

Question: What is",What is the garden west of?
800,kitchen,"Answer: bathroom

Context: The bedroom is west of the kitchen. The bedroom is east of the bathroom.",What is the office north of?
801,office,"Answer: office

Context: The office is west of the kitchen. The hallway is east of the kitchen.",What is west of the kitchen?
802,kitchen,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway west of?
803,kitchen,"Answer: kitchen

Context: The bedroom is north of the office. The kitchen is south of the office.",What is south of the office?
804,office,"Answer: office

Context: The bedroom is north of the kitchen. The kitchen is north of the hallway.",What is the hallway north of?
805,garden,"Answer: garden

Context: The bedroom is west of the garden. The garden is west of the kitchen.",What is east of the kitchen?
806,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the garden?
807,hallway,"Answer: bathroom

Context: The kitchen is west of the bedroom. The bathroom is east of the bedroom.",What is the bedroom south of?
808,garden,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is east of the hallway?
809,hallway,"Answer: office

Context: The kitchen is north of the bedroom. The hallway is north of the kitchen.",What is the bedroom east of?
810,hallway,"Answer: hallway

Context: The bedroom is north of the kitchen. The kitchen is west of the office.",What is east of the office?
811,bathroom,"Answer: bathroom

Question: What is the office south of?

Answer: hallway

Question:",What is the office north of?
812,kitchen,"Answer: hallway

Context: The kitchen is north of the garden. The garden is north of the hallway.",What is the garden south of?
813,bathroom,"Answer: bedroom

Question: What is the bedroom south of?
Answer: bathroom

Question: What is",What is the garden north of?
814,bedroom,"Answer: garden

Context: The garden is east of the kitchen. The bedroom is west of the kitchen.",What is west of the kitchen?
815,office,"Answer: office

Context: The bedroom is west of the kitchen. The office is west of the bedroom.",What is the kitchen west of?
816,hallway,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the kitchen?
817,garden,"Answer: garden

Context: The garden is north of the bathroom. The hallway is north of the garden.",What is north of the bathroom?
818,bedroom,"Answer: bedroom

Context: The bedroom is south of the kitchen. The bathroom is north of the kitchen.",What is the kitchen north of?
819,bedroom,"Answer: hallway

Context: The kitchen is west of the bedroom. The kitchen is east of the bathroom.",What is south of the bathroom?
820,kitchen,"Answer: garden

Context: The kitchen is west of the bedroom. The garden is east of the bedroom.",What is west of the bedroom?
821,garden,"Answer: bedroom

Context: The garden is east of the bathroom. The bedroom is west of the bathroom.",What is the bathroom west of?
822,bedroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen south of?
823,garden,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is the hallway west of?
824,bathroom,"Answer: kitchen

Context: The bathroom is west of the garden. The garden is west of the kitchen.",What is west of the garden?
825,bedroom,"Answer: bedroom

Question: What is west of the office?
Answer: bathroom

Question: What is",What is east of the bathroom?
826,office,"Answer: bedroom

Question: What is the office east of?
Answer: garden

Question: What is",What is the garden west of?
827,bathroom,"Answer: bathroom

Question: What is north of the bedroom?
Answer: office

Question: What is",What is south of the bedroom?
828,kitchen,"Answer: office

Context: The kitchen is east of the bedroom. The bedroom is east of the office.",What is east of the bedroom?
829,bedroom,"Answer: garden

Context: The kitchen is west of the bedroom. The garden is east of the bedroom.",What is the bathroom north of?
830,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the bedroom?
831,kitchen,"Answer: garden

Context: The kitchen is east of the hallway. The garden is west of the hallway.",What is east of the hallway?
832,bathroom,"Answer: bathroom

Context: The kitchen is east of the office. The bathroom is west of the office.",What is west of the office?
833,office,"Answer: hallway

Context: The garden is west of the office. The office is west of the bedroom.",What is the garden south of?
834,kitchen,"Answer: hallway

Question: What is the kitchen west of?
Answer: garden

Question: What is",What is the garden east of?
835,bathroom,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen west of?
836,bathroom,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is the hallway west of?
837,bathroom,"Answer: kitchen

Question: What is the bedroom west of?
Answer: bathroom

Question: What is",What is the bedroom east of?
838,office,"Answer: bathroom

Question: What is the bedroom north of?
Answer: office

Question: What is",What is the bedroom south of?
839,bedroom,"Answer: bedroom

Context: The kitchen is west of the bedroom. The bathroom is east of the bedroom.",What is north of the hallway?
840,kitchen,"Answer: hallway

Context: The bedroom is north of the kitchen. The kitchen is south of the office.",What is south of the office?
841,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is the bathroom east of?
842,bedroom,"Answer: bedroom

Context: The kitchen is south of the office. The bedroom is north of the office.",What is the office south of?
843,kitchen,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway west of?
844,office,"Answer: office

Question: What is west of the kitchen?
Answer: office

Question: What is",What is east of the garden?
845,garden,"Answer: garden

Context: The garden is east of the bedroom. The kitchen is west of the bedroom.",What is the bedroom west of?
846,bedroom,"Answer: bedroom

Question: What is west of the office?
Answer: garden

Question: What is",What is east of the office?
847,office,"Answer: bathroom

Context: The bedroom is south of the kitchen. The kitchen is south of the living room.",What is north of the kitchen?
848,bedroom,"Answer: office

Question: What is the bedroom south of?
Answer: bathroom

Question: What is",What is the bathroom north of?
849,bathroom,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway north of?
850,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen north of?
851,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen north of?
852,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway south of?
853,bathroom,"Answer: bathroom

Question: What is west of the kitchen?
Answer: bathroom

Question: What is",What is east of the garden?
854,bathroom,"Answer: bathroom

Context: The garden is east of the kitchen. The bathroom is east of the garden.",What is the garden west of?
855,hallway,"Answer: hallway

Context: The bedroom is west of the kitchen. The kitchen is west of the hallway.",What is the bedroom west of?
856,bedroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the kitchen?
857,kitchen,"Answer: bathroom

Context: The kitchen is east of the office. The bathroom is east of the kitchen.",What is east of the office?
858,garden,"Answer: garden

Context: The garden is west of the office. The hallway is west of the garden.",What is the office east of?
859,bathroom,"Answer: hallway

Question: What is the office west of?
Answer: bathroom

Question: What is",What is the office east of?
860,bedroom,"Answer: office

Context: The kitchen is south of the bedroom. The bedroom is south of the hallway.",What is west of the hallway?
861,office,"Answer: office

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is east of the bathroom?
862,bathroom,"Answer: bathroom

Question: What is south of the garden?
Answer: hallway

Question: What is",What is north of the garden?
863,bedroom,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the garden?
864,kitchen,"Answer: kitchen

Question: What is east of the office?
Answer: bedroom

Question: What is",What is west of the office?
865,hallway,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the bedroom south of?
866,hallway,"Answer: office

Question: What is the bedroom south of?
Answer: kitchen

Question: What is",What is the bedroom west of?
867,garden,"Answer: garden

Context: The bedroom is west of the kitchen. The garden is east of the kitchen.",What is the kitchen west of?
868,garden,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen east of?
869,office,"Answer: office

Question: What is north of the bedroom?
Answer: office

Question: What is",What is south of the garden?
870,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office north of?
871,kitchen,"Answer: kitchen

Example:
The kitchen is south of the hallway. The bathroom is north of the hallway",What is south of the hallway?
872,garden,"Answer: garden

Context: The bedroom is west of the kitchen. The garden is west of the bedroom.",What is the hallway south of?
873,kitchen,"Answer: kitchen

Context: The garden is north of the bedroom. The kitchen is north of the garden.",What is west of the hallway?
874,hallway,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the garden?
875,garden,"Answer: garden

Context: The hallway is east of the bedroom. The garden is west of the bedroom.",What is west of the bedroom?
876,bathroom,"Answer: kitchen

Question: What is the office north of?
Answer: bathroom

Question: What is",What is the office south of?
877,kitchen,"Answer: kitchen

Context: The kitchen is south of the bedroom. The hallway is north of the bedroom.",What is south of the bedroom?
878,bedroom,"Answer: bedroom

Question: What is west of the office?
Answer: bedroom

Question: What is",What is west of the kitchen?
879,garden,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the bedroom?
880,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the kitchen?
881,bathroom,"Answer: kitchen

Context: The bedroom is south of the kitchen. The bathroom is south of the bedroom.",What is east of the office?
882,office,"Answer: office

Question: What is east of the garden?
Answer: bathroom

Question: What is",What is west of the garden?
883,bathroom,"Answer: bathroom

Question: What is south of the kitchen?
Answer: bathroom

Question: What is",What is north of the garden?
884,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bathroom is north of the bedroom.",What is the bathroom east of?
885,bathroom,"Answer: bathroom

Context: The hallway is east of the kitchen. The bathroom is west of the kitchen.",What is west of the kitchen?
886,garden,"Answer: garden

Context: The garden is east of the office. The bathroom is east of the garden.",What is the office west of?
887,bathroom,"Answer: garden

Question: What is south of the garden?
Answer: bathroom

Question: What is",What is north of the kitchen?
888,kitchen,"Answer: office

Context: The kitchen is south of the hallway. The office is north of the hallway.",What is the hallway north of?
889,hallway,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen south of?
890,hallway,"Answer: hallway

Context: The kitchen is north of the bedroom. The bathroom is south of the bedroom.",What is east of the bedroom?
891,hallway,"Answer: hallway

Context: The kitchen is south of the garden. The hallway is north of the garden.",What is north of the garden?
892,office,"Answer: office

Question: What is south of the bedroom?
Answer: bathroom

Question: What is",What is north of the bathroom?
893,kitchen,"Answer: bathroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the garden north of?
894,kitchen,"Answer: garden

Context: The kitchen is west of the hallway. The garden is east of the hallway.",What is west of the hallway?
895,bathroom,"Answer: hallway

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is the office east of?
896,garden,"Answer: garden

Context: The bedroom is south of the hallway. The garden is north of the hallway.",What is north of the hallway?
897,kitchen,"Answer: kitchen

Question: What is west of the bathroom?
Answer: office

Question: What is",What is east of the bathroom?
898,kitchen,"Answer: kitchen

Context: The bedroom is west of the hallway. The kitchen is east of the hallway.",What is south of the hallway?
899,hallway,"Answer: kitchen

Context: The bedroom is north of the kitchen. The bathroom is north of the bedroom.",What is west of the office?
900,bedroom,"Answer: garden

Context: The kitchen is west of the bedroom. The garden is east of the bedroom.",What is the office north of?
901,hallway,"Answer: garden

Context: The hallway is west of the kitchen. The hallway is east of the garden.",What is west of the kitchen?
902,office,"Answer: bedroom

Question: What is the office east of?
Answer: bathroom

Question: What is",What is the bathroom west of?
903,garden,"Answer: garden

Context: The kitchen is south of the bedroom. The garden is north of the bedroom.",What is the bedroom south of?
904,kitchen,"Answer: bedroom

Context: The bedroom is west of the kitchen. The kitchen is west of the bathroom.",What is the bathroom east of?
905,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the bathroom?
906,kitchen,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the bedroom east of?
907,office,"Answer: bedroom

Context: The kitchen is north of the living room. The living room is north of the",What is the hallway west of?
908,bedroom,"Answer: bedroom

Question: What is the office west of?
Answer: bedroom

Question: What is",What is the office east of?
909,bathroom,"Answer: bathroom

Context: The kitchen is north of the hallway. The bedroom is north of the kitchen.",What is south of the bedroom?
910,bedroom,"Answer: bedroom

Question: What is the kitchen west of?
Answer: bedroom

Question: What is",What is the garden south of?
911,hallway,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the office?
912,kitchen,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the office?
913,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is east of the garden?
914,garden,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office north of?
915,kitchen,"Answer: bathroom

Context: The garden is west of the bathroom. The kitchen is west of the garden.",What is the garden south of?
916,garden,"Answer: garden

Example:
The kitchen is west of the bedroom. The bedroom is north of the office",What is north of the office?
917,bathroom,"Answer: bathroom

Context: The kitchen is north of the bedroom. The bedroom is north of the bathroom.",What is south of the bedroom?
918,bathroom,"Answer: bathroom

Question: What is east of the kitchen?

Answer: hallway

Question:",What is east of the hallway?
919,kitchen,"Answer: bedroom

Context: The garden is west of the bedroom. The garden is east of the kitchen.",What is west of the garden?
920,office,"Answer: office

Context: The kitchen is north of the bedroom. The bedroom is north of the office.",What is the hallway north of?
921,hallway,"Answer: bedroom

Context: The garden is north of the bedroom. The hallway is north of the garden.",What is north of the garden?
922,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the kitchen?
923,bathroom,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the garden west of?
924,bathroom,"Answer: hallway

Context: The bathroom is west of the kitchen. The kitchen is west of the hallway.",What is the kitchen east of?
925,garden,"Answer: bathroom

Question: What is the garden north of?
Answer: kitchen

Question: What is",What is the kitchen south of?
926,hallway,"Answer: bedroom

Context: The kitchen is west of the bedroom. The kitchen is east of the bathroom.",What is the bathroom north of?
927,bedroom,"Answer: garden

Context: The kitchen is west of the bedroom. The kitchen is east of the garden.",What is south of the bathroom?
928,bathroom,"Answer: hallway

Question: What is the bathroom south of?
Answer: bedroom

Question: What is",What is the bedroom north of?
929,kitchen,"Answer: bathroom

Context: The bedroom is north of the kitchen. The kitchen is north of the bathroom.",What is the garden north of?
930,office,"Answer: office

Question: What is the office south of?
Answer: garden

Question: What is",What is the garden north of?
931,bathroom,"Answer: bathroom

Question: What is north of the garden?
Answer: office

Question: What is",What is south of the garden?
932,bathroom,"Answer: garden

Question: What is the garden west of?
Answer: bathroom

Question: What is",What is the bedroom west of?
933,hallway,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the kitchen?
934,bedroom,"Answer: bedroom

Context: The kitchen is north of the bedroom. The garden is north of the kitchen.",What is the garden east of?
935,office,"Answer: office

Context: The kitchen is north of the bedroom. The bedroom is north of the office.",What is the kitchen north of?
936,kitchen,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the hallway?
937,garden,"Answer: bedroom

Question: What is the garden south of?
Answer: kitchen

Question: What is",What is the kitchen north of?
938,kitchen,"Answer: kitchen

Context: The kitchen is south of the bedroom. The hallway is north of the bedroom.",What is south of the bedroom?
939,bedroom,"Answer: bedroom

Context: The kitchen is west of the bedroom. The bedroom is west of the garden.",What is the garden east of?
940,garden,"Answer: garden

Example:
The kitchen is north of the hallway. The bedroom is south of the hallway",What is south of the hallway?
941,kitchen,"Answer: hallway

Question: What is the kitchen east of?
Answer: bathroom

Question: What is",What is the bathroom west of?
942,office,"Answer: garden

Question: What is the kitchen west of?
Answer: office

Question: What is",What is the kitchen east of?
943,bathroom,"Answer: office

Context: The kitchen is north of the garden. The bedroom is north of the kitchen.",What is east of the garden?
944,bathroom,"Answer: bedroom

Question: What is the garden south of?
Answer: bathroom

Question: What is",What is the garden north of?
945,office,"Answer: office

Question: What is the bedroom south of?
Answer: garden

Question: What is",What is the garden north of?
946,bedroom,"Answer: bedroom

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is north of the hallway?
947,bathroom,"Answer: bedroom

Question: What is the bathroom south of?
Answer: kitchen

Question: What is",What is the kitchen north of?
948,office,"Answer: office

Context: The kitchen is west of the bathroom. The bedroom is east of the bathroom.",What is the hallway north of?
949,bedroom,"Answer: garden

Context: The kitchen is west of the bedroom. The garden is east of the bedroom.",What is the office north of?
950,bathroom,"Answer: office

Context: The kitchen is south of the bedroom. The bedroom is south of the bathroom.",What is the hallway south of?
951,bathroom,"Answer: garden

Context: The garden is west of the bedroom. The bathroom is east of the bedroom.",What is the bedroom west of?
952,garden,"Answer: garden

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is east of the bathroom?
953,garden,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office north of?
954,kitchen,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the office?
955,office,"Answer: office

Context: The garden is west of the hallway. The office is east of the hallway.",What is east of the hallway?
956,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the office east of?
957,kitchen,"Answer: hallway

Context: The kitchen is west of the garden. The hallway is east of the garden.",What is the garden east of?
958,office,"Answer: office

Context: The kitchen is west of the garden. The bedroom is east of the garden.",What is north of the garden?
959,office,"Answer: office

Context: The office is east of the bedroom. The kitchen is west of the bedroom.",What is the bedroom west of?
960,garden,"Answer: garden

Context: The garden is north of the kitchen. The kitchen is north of the bedroom.",What is north of the kitchen?
961,bedroom,"Answer: bedroom

Context: The bedroom is west of the garden. The kitchen is east of the garden.",What is the garden east of?
962,kitchen,"Answer: garden

Context: The kitchen is east of the office. The garden is west of the office.",What is east of the office?
963,garden,"Answer: office

Question: What is the kitchen west of?
Answer: garden

Question: What is",What is the kitchen east of?
964,bathroom,"Answer: garden

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is the hallway south of?
965,garden,"Answer: garden

Context: The garden is north of the bedroom. The kitchen is north of the garden.",What is the bedroom south of?
966,bathroom,"Answer: hallway

Context: The kitchen is north of the garden. The garden is west of the hallway.",What is west of the garden?
967,kitchen,"Answer: bedroom

Context: The kitchen is east of the office. The kitchen is west of the bedroom.",What is east of the office?
968,office,"Answer: bedroom

Question: What is the bedroom south of?
Answer: office

Question: What is",What is the garden south of?
969,office,"Answer: bedroom

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway west of?
970,bathroom,"Answer: bathroom

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is east of the garden?
971,garden,"Answer: garden

Context: The garden is west of the hallway. The hallway is west of the bathroom.",What is the hallway east of?
972,garden,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the kitchen east of?
973,kitchen,"Answer: kitchen

Example:
The garden is west of the bedroom. The bedroom is west of the kitchen",What is north of the hallway?
974,kitchen,"Answer: kitchen

Context: The garden is north of the bedroom. The kitchen is north of the garden.",What is west of the hallway?
975,bathroom,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the bedroom?
976,bedroom,"Answer: bedroom

Question: What is the bathroom north of?
Answer: kitchen

Question: What is",What is the kitchen south of?
977,bathroom,"Answer: garden

Context: The garden is west of the bedroom. The bathroom is west of the garden.",What is west of the bedroom?
978,office,"Answer: office

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the hallway?
979,kitchen,"Answer: kitchen

Question: What is west of the hallway?
Answer: bathroom

Question: What is",What is east of the hallway?
980,garden,"Answer: garden

Context: The kitchen is west of the bedroom. The garden is east of the bedroom.",What is north of the office?
981,bedroom,"Answer: bedroom

Context: The bedroom is north of the garden. The garden is north of the hallway.",What is north of the garden?
982,bathroom,"Answer: bathroom

Context: The bathroom is north of the bedroom. The kitchen is south of the bedroom.",What is the bedroom south of?
983,hallway,"Answer: bathroom

Context: The kitchen is south of the bedroom. The bedroom is south of the hallway.",What is north of the office?
984,hallway,"Answer: hallway

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is south of the bathroom?
985,office,"Answer: office

Context: The kitchen is north of the bedroom. The bedroom is north of the living room.",What is the bedroom west of?
986,kitchen,"Answer: hallway

Context: The kitchen is north of the garden. The hallway is south of the garden.",What is the garden south of?
987,hallway,"Answer: office

Context: The kitchen is north of the garden. The bedroom is south of the garden.",What is the garden west of?
988,office,"Answer: bedroom

Context: The kitchen is south of the bedroom. The bedroom is south of the office.",What is west of the hallway?
989,hallway,"Answer: bedroom

Context: The kitchen is north of the bedroom. The bedroom is north of the office.",What is the office west of?
990,bedroom,"Answer: bedroom

Context: The bedroom is west of the hallway. The kitchen is west of the bedroom.",What is the hallway east of?
991,bedroom,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is the hallway south of?
992,hallway,"Answer: hallway

Context: The kitchen is north of the garden. The garden is north of the bedroom.",What is the garden east of?
993,bedroom,"Answer: bathroom

Context: The kitchen is west of the bedroom. The bedroom is west of the bathroom.",What is the hallway north of?
994,hallway,"Answer: hallway

Context: The garden is north of the bedroom. The kitchen is south of the bedroom.",What is east of the bedroom?
995,hallway,"Answer: garden

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is west of the bathroom?
996,kitchen,"Answer: bedroom

Context: The bedroom is south of the garden. The kitchen is north of the garden.",What is north of the garden?
997,kitchen,"Answer: garden

Context: The garden is east of the bedroom. The kitchen is west of the bedroom.",What is west of the bedroom?
998,kitchen,"Answer: kitchen

Context: The garden is west of the bedroom. The bedroom is west of the kitchen.",What is north of the bedroom?
