Unnamed: 0,target,output,question
784,apple,"Answer: Mary gave the apple to Fred.

Question: What did Jeff give to Mary?

Answer",What did Mary give to Fred? 
785,milk,"Answer: Fred gave Mary the milk.

Question: What did Jeff do after Fred went to the office?",What did Fred give to Mary? 
786,milk,"Answer: Fred gave Mary the milk.

Question: What did Bill grab from the kitchen?

Answer",What did Fred give to Mary? 
787,milk,"Answer: Fred gave Mary the milk.

Question: What did Fred do after giving the milk to Mary?",What did Fred give to Mary? 
788,milk,"Answer: Bill gave the milk to Mary.

Question: What did Hilary do after receiving the letter from",What did Bill give to Mary? 
789,milk,"Answer: Bill gave the milk to Mary.

Question: What did Hilary bring to Patience?
Answer",What did Bill give to Mary? 
790,apple,Answer: Fred gave the apple to Mary.,What did Fred give to Mary? 
791,Fred,"Answer: Fred gave the apple to Mary.

Question: Who is going to write a book about the experience",Who gave the apple to Mary? 
792,Mary,"Answer: Mary gave the apple.

Question: Who received the apple?

Answer: Jeff received the",Who gave the apple? 
793,Mary,"Answer: Jeff gave the apple to Mary.

Question: Who did Mary give the apple to?",Who did Jeff give the apple to? 
794,Mary,"Answer: Mary received the apple.

Question: Who grabbed the milk?

Answer: Jeff",Who received the apple? 
795,apple,Answer: Mary gave the apple to Bill.,What did Mary give to Bill? 
796,Mary,"Answer: Mary received the apple.

Question: Who gave the apple?
Answer: Bill gave the apple.",Who received the apple? 
797,apple,Answer: Mary gave the apple to Bill.,What did Mary give to Bill? 
798,Mary,"A: Mary
B: Jeff
C: Fred
D: Bill
Please eliminate two incorrect options first, then",Who gave the apple to Bill? 
799,apple,"Answer: Mary gave the apple to Bill.

Question: What did Bill give to Mary?

Answer",What did Mary give to Bill? 
800,Jeff,"Answer: Jeff handed the football to Fred.

Question: Who was the first to suggest letting the room?",Who gave the football to Fred? 
801,football,Answer: Jeff gave the football to Fred.,What did Jeff give to Fred? 
802,Jeff,"Answer: Jeff gave the football to Fred.

Question: Who went to the kitchen?
Answer: Fred went",Who gave the football to Fred? 
803,football,"Answer: Mary gave the football to Fred.

Question: What did Fred give to Mary?

Answer",What did Mary give to Fred? 
804,Mary,"Answer: Mary received the football.

Question: Who was the first to fall out of a tree?",Who received the football? 
805,Jeff,"Answer: Jeff gave the apple.

Question: Who was the kodak fiend?

Answer",Who gave the apple? 
806,apple,Answer: Jeff gave an apple to Mary.,What did Jeff give to Mary? 
807,apple,"Answer: Jeff gave the apple to Mary.

Question: What did Mary do with the milk?",What did Jeff give to Mary? 
808,Jeff,"Answer: Jeff received the milk.

Question: Who took the football?
Answer: Bill took the football.",Who received the milk? 
809,milk,"Answer: Jeff gave the milk to Fred.

Question: What did Fred do with the milk?",What did Jeff give to Fred? 
810,Mary,"Answer: Mary gave the football.

Question: Who was the man that owned the pocketbook?
Answer:",Who gave the football? 
811,Jeff,"Answer: Jeff gave the football.

Question: Who gave the pocketbook?

Answer: Harry found",Who gave the football? 
812,Mary,"Answer: Jeff gave the football.

Question: Who was the little girl?

Answer: The little",Who gave the football? 
813,Mary,"Answer: Mary gave the football to Bill.

Question: Who was the Major that Sarah Gibson Howell",Who gave the football to Bill? 
814,Bill,Answer: Mary gave the football to Bill.,Who did Mary give the football to? 
815,milk,Answer: Bill gave the milk to Jeff.,What did Bill give to Jeff? 
816,Jeff,"Answer: Jeff received the milk.

Question: Who was the best of the Woodward brothers?",Who received the milk? 
817,Bill,"Answer: Bill gave the milk to Jeff.

Question: Who was the famous theoretical astronomer that Mrs.",Who gave the milk to Jeff? 
818,Bill,"Answer: Fred received the milk.

Question: Who gave the milk to Fred?
Answer: Jeff gave the",Who received the milk? 
819,milk,"Answer: Fred gave the milk to Bill.

Question: What did Bill give to Fred?
Answer: Bill",What did Fred give to Bill? 
820,football,"Answer: Fred gave the football to Bill.

Question: What did Mary do after she went to the garden",What did Fred give to Bill? 
821,Fred,"Answer: Bill gave the football to Fred.

Question: Who is the President's private secretary?
Answer",Who did Bill give the football to? 
822,football,"Answer: Bill gave the football to Fred.

Question: What did Fred do after receiving the football from Bill",What did Bill give to Fred? 
823,apple,"Answer: Bill gave an apple to Mary.

Question: What did Fred do after picking up the milk?",What did Bill give to Mary? 
824,Mary,"Answer: Bill received the apple.

Question: Who was the speaker of the Assembly?
Answer: Papine",Who received the apple? 
825,Bill,Answer: Fred gave the milk to Bill.,Who did Fred give the milk to? 
826,Bill,"Answer: Fred gave the milk to Bill.

Question: What did the Greek priest do in the hospital?",Who did Fred give the milk to? 
827,milk,"Answer: Fred gave the milk to Bill.

Question: What did Bill do after receiving the milk from Fred",What did Fred give to Bill? 
828,Mary,"Answer: Mary handed the milk to Bill.

Question: Who dropped the football?
Answer: Bill dropped the",Who gave the milk? 
829,milk,"Answer: Bill gave the milk to Fred.

Question: What did Mary do after Bill gave the milk to Fred",What did Bill give to Fred? 
830,Bill,"Answer: Bill gave the apple to Mary.

Question: Who went to the garden?
Answer: Bill,",Who gave the apple to Mary? 
831,Mary,"Answer: Bill gave the apple to Mary.

Question: Where did Fred go after dropping the football?",Who did Bill give the apple to? 
832,Mary,"Answer: Bill gave the apple to Mary.

Question: Who journeyed to the garden?

Answer",Who did Bill give the apple to? 
833,Bill,"Answer: Mary.

Question: Who received the apple?

Answer: Bill.

Question:",Who gave the apple? 
834,apple,"Answer: Bill gave the apple to Mary.

Question: What did Mary give to Bill?
Answer: Mary",What did Bill give to Mary? 
835,Mary,"Answer: Bill gave the football to Mary.

Question: Where did Mary go after she got the milk?",Who did Bill give the football to? 
836,Mary,"Answer: Mary gave the football to Fred.

Question: Who is the colonel?

Answer:",Who gave the football to Fred? 
837,Fred,"A: Fred
B: Bill
C: Jeff
D: Jimmieboy

Answer: A:",Who did Mary give the football to? 
838,Fred,"Answer: Mary gave the football to Bill.

Question: Who went back to the bedroom after giving the",Who gave the football to Bill? 
839,Bill,"Answer: Fred gave the football to Bill.

Question: Who did Mary give the football to?
Answer:",Who did Fred give the football to? 
840,Jeff,"Answer: Jeff received the apple.

Question: Who was in the habits of great intimacy with many",Who received the apple? 
841,Jeff,"Answer: Jeff gave the apple.

Question: Who received the apple?
Answer: Bill received the apple.",Who gave the apple? 
842,Jeff,Context: Jeff travelled to the office. With this further quotation of Gordon's own words I may conclude the,Who gave the apple? 
843,Mary,"Answer: Mary received the apple.

Question: Who went to the garden?
Answer: Fred went to the",Who received the apple? 
844,Mary,"Answer: Mary gave the apple.

Question: Who took the apple?

Answer: Bill took the",Who gave the apple? 
845,Fred,"Answer: Fred received the football.

Question: Who went to the bedroom?
Answer: Fred went to",Who received the football? 
846,Mary,"Answer: Mary gave the football.

Question: Who went to the garden?

Answer: Anna and",Who gave the football? 
847,football,"Answer: Mary gave the football to Fred.

Question: What did Mary do after giving the football to Fred?",What did Mary give to Fred? 
848,Bill,"Answer: Jeff gave the apple to Bill.

Question: Who was Mary Howell married to?",Who did Jeff give the apple to? 
849,apple,Answer: The apple.] _Wednesday._--I went to the office with Anna this morning and we,What did Jeff give to Bill? 
850,apple,"Answer: Jeff gave an apple to Mary.

Question: What did Anna and I call Hiram Metcal",What did Jeff give to Mary? 
851,apple,"Answer: Jeff gave an apple to Mary.


The Shire horse is a breed of draug",What did Jeff give to Mary? 
852,Mary,"Answer: Jeff gave the apple to Mary.


Question: Where did Mary go after she put down the",Who did Jeff give the apple to? 
853,football,Answer: Jeff gave Mary an apple and a football.,What did Jeff give to Mary? 
854,Mary,"Answer: Jeff gave the football to Mary.

Question: Who did Jeff meet in the woods?",Who did Jeff give the football to? 
855,football,"Answer: Mary handed the football to Fred.

Question: What did Jeff get from the kitchen?
Answer:",What did Mary give to Fred? 
856,Mary,"Answer: Mary gave the football.

Question: Who was the host?

Answer: The host was",Who gave the football? 
857,Mary,"Answer: Mary gave the football to Fred.

Question: Who went to the bathroom after the kitchen?",Who gave the football to Fred? 
858,milk,"Answer: Fred gave the milk to Mary.

Question: Where did Bill go after the kitchen?
Answer:",What did Fred give to Mary? 
859,Fred,Answer: Mary gave the milk.,Who gave the milk? 
860,milk,"Answer: Jeff gave the milk to Mary.

Question: What did Mary do with the milk?
Answer:",What did Jeff give to Mary? 
861,Mary,"Answer: Mary received the milk.

Question: Who was the last man wounded in the taking of Lucknow",Who received the milk? 
862,milk,"Answer: Jeff gave the milk to Mary.

Question: What did Heywood do when he heard the speaker'",What did Jeff give to Mary? 
863,Jeff,Answer: Mary gave the apple to Jeff.,Who did Mary give the apple to? 
864,Jeff,"Answer: Jeff gave the apple.

Question: Who took the apple?
Answer: Mary took the apple.",Who gave the apple? 
865,Mary,"Answer: Mary gave the milk to Fred.


Question: What is the first thing to do to our",Who gave the milk to Fred? 
866,milk,"Answer: Fred gave the milk to Mary.

Question: What did the doctor do for the people in Drum",What did Fred give to Mary? 
867,milk,"Answer: Mary gave the milk to Fred.

Question: What did Fred do after receiving the milk from Mary",What did Mary give to Fred? 
868,Mary,"Answer: Fred gave the milk to Mary.

Question: Who was the new farmer of Milton?",Who did Fred give the milk to? 
869,Mary,"Answer: Mary gave the milk.

Question: Who dropped the milk?

Answer: Fred dropped the",Who gave the milk? 
870,Bill,"Options:
(A) Bill
(B) Fred
(C) Ganymede
(D) Mary",Who gave the milk to Mary? 
871,Bill,Context: Mary gave the football to Bill. Bill gave the milk to Mary. Mary took the football there. Mary took,Who did Mary give the football to? 
872,Mary,"Answer: Bill gave the football to Mary.

Question: Who did Mary give the milk to?",Who did Bill give the football to? 
873,Mary,"Answer: Mary gave the football.


Johannesburg has extensive fortifications around it, but the",Who gave the football? 
874,Mary,"Answer: Mary gave the milk.

Question: Who took the football?

Answer: Jeff took the",Who gave the milk? 
875,Mary,"Answer: Mary received the football.

Question: Who was the head of the Irish organization?
Answer: The",Who received the football? 
876,Mary,"Answer: Bill gave the football to Mary.

Question: Who did Mary give the football to?
Answer:",Who did Bill give the football to? 
877,football,"Answer: Mary gave the football to Bill.




THE BROWNIES' GARDEN",What did Mary give to Bill? 
878,football,"Answer: Mary gave the football to Bill.


Question: What did Bill give to Mary?",What did Mary give to Bill? 
879,Fred,"Answer: Mary gave the football to Fred.




THE BROWNIES IN THE SWI",Who did Mary give the football to? 
880,Jeff,"Context: Jeff gave the apple to Mary.

Answer: Jeff gave the apple to Mary.",Who gave the apple? 
881,Jeff,"Answer: Jeff gave the apple to Mary.

Question: Who went to the garden?

Answer:",Who gave the apple? 
882,milk,"Answer: Bill gave the milk to Fred.

Question: What did Fred do with the apple?",What did Bill give to Fred? 
883,Bill,"Answer: Bill gave the milk to Fred.

Question: Who went to the garden?
Answer: Fred went",Who gave the milk to Fred? 
884,milk,"Answer: Bill gave the milk to Fred.

Question: What did Fred do with the apple?
Answer:",What did Bill give to Fred? 
885,Bill,"Answer: Bill received the apple.

Question: Who travelled to the bedroom?
Answer: Jeff travel",Who received the apple? 
886,Bill,"Answer: Jeff gave the apple to Bill.

Question: Who did Bill give the apple to?
Answer:",Who did Jeff give the apple to? 
887,Jeff,"Answer: Bill received the apple.




THE BLACK CAT

A Comedy",Who received the apple? 
888,Jeff,"Answer: Bill gave the apple to Jeff.




Plays for High Schools",Who did Bill give the apple to? 
889,Jeff,"Answer: Bill gave the apple to Jeff.

Question: Who did Jeff give the apple to?",Who did Bill give the apple to? 
890,Bill,"Answer: Bill gave the apple.

Question: Who went to the bedroom?

Answer: Jeff",Who gave the apple? 
891,apple,"Answer: Mary gave an apple to Fred.

39.

Question: What did the red cow",What did Mary give to Fred? 
892,Fred,"Answer: Fred received the apple.

Question: Who went to the bathroom?
Answer: Bill went to",Who received the apple? 
893,Mary,"Answer: Bill
Question: Who took the apple?
Answer: Mary
Question: Who gave the football?",Who gave the apple? 
894,Fred,Answer: Bill gave the apple to Fred.,Who did Bill give the apple to? 
895,Fred,"Answer: Fred gave the apple.

Question: Who was the girl in the cottage?
Answer:",Who gave the apple? 
896,Fred,"Answer: Mary gave the apple to Fred.

Question: Who was the agent of the Sioux?
Answer",Who did Mary give the apple to? 
897,Fred,"Answer: Mary received the apple.

Question: Who grabbed the football?

Answer: Fred",Who received the apple? 
898,Mary,"Answer: Mary received the football.

Question: Who gave the football to Mary?
Answer: Bill gave the",Who received the football? 
899,Bill,"Answer: Bill gave the football.

Question: Who grabbed the football?
Answer: Bill grabb",Who gave the football? 
900,Jeff,"Answer: Jeff received the apple.

Question: Who passed the apple to Jeff?
Answer: Fred passed the",Who received the apple? 
901,apple,"Answer: Fred gave the apple to Jeff.

Question: What did Jeff do with the apple?
Answer:",What did Fred give to Jeff? 
902,Jeff,"Answer: Fred gave the apple to Jeff.

Question: Who did Jeff give the apple to?
Answer:",Who did Fred give the apple to? 
903,apple,"Answer: Fred gave the apple to Jeff.

Question: What did Jeff give to Fred?

Answer",What did Fred give to Jeff? 
904,Fred,"Answer: Fred received the apple.

Question: Who went to the garden?

Answer: Bill went",Who received the apple? 
905,Bill,"Answer: Bill handed the milk to Fred.


THE BROWNIES' DANCING-",Who gave the milk to Fred? 
906,milk,"Answer: Fred gave the milk to Bill.

Question: What did Bill give to Fred?

Answer",What did Fred give to Bill? 
907,Fred,"A: Fred
B: Mary
C: Jennie
D: Jeff

Answer: A: Fred",Who did Bill give the milk to? 
908,Bill,"Answer: Bill gave the milk to Fred.

Question: Who travelled to the hallway?",Who gave the milk to Fred? 
909,Fred,"Answer: Fred gave the milk.

Question: Who went to the garden?

Answer: Mary went",Who gave the milk? 
910,milk,"Answer: The milk.

Question: What did Bill grab there?
Answer: The football.

Question",What did Fred give to Jeff? 
911,Jeff,"Answer: Fred gave the milk to Jeff.

Question: Who traveled to the kitchen?
Answer:",Who did Fred give the milk to? 
912,Mary,"Answer: Mary received the milk.

Question: Who travelled to the bathroom?
Answer: Fred travel",Who received the milk? 
913,Jeff,"Answer: Jeff gave the milk.

Question: Who discarded the milk?
Answer: Mary discarded the",Who gave the milk? 
914,milk,"Answer: Jeff gave the milk to Mary.

Question: Where did Mary go after picking up the apple?",What did Jeff give to Mary? 
915,football,"Answer: Fred gave the football to Mary.

Question: What is the purpose of a Rocket Ambus",What did Fred give to Mary? 
916,Mary,"Answer: Mary received the football.

Question: What is the purpose of the Rocket System?
Answer:",Who received the football? 
917,Mary,"Answer: Mary

Question: Who took the football?

Answer: Jeff

Question: Who went",Who gave the football? 
918,Mary,"Answer: Mary gave the football.


Question: Who took the football?

Answer: Fred took",Who gave the football? 
919,Fred,"Answer: Mary gave the football to Jeff.

Question: Who moved to the hallway?
Answer: Fred",Who gave the football to Jeff? 
920,Mary,"Answer: Mary gave the apple to Fred.

Question: What did Heywood say about the coward's",Who gave the apple to Fred? 
921,Fred,Answer: Mary gave the apple to Fred.,Who did Mary give the apple to? 
922,Fred,Answer: Mary gave the apple to Fred.,Who did Mary give the apple to? 
923,Mary,"Context: ""This were a bloody policy, brother,"" said the King; ""and again I say,
that",Who gave the apple? 
924,football,Answer: Jeff gave the football to Mary.,What did Jeff give to Mary? 
925,Mary,"Answer: Mary gave the milk.

Question: Who received the milk?
Answer: Fred received the milk.",Who gave the milk? 
926,Bill,"Answer: Fred gave the milk to Bill.

Question: Who did Mary give the milk to?
Answer:",Who did Fred give the milk to? 
927,Fred,"Answer: Fred gave the apple.

Question: Who took the apple?

Answer: Bill took the",Who gave the apple? 
928,milk,"Answer: Fred gave the apple to Bill.

Question: What did Bill drop?
Answer: Bill dropped the",What did Fred give to Bill? 
929,apple,"Answer: Bill gave the apple to Fred.

Question: What did Fred give to Mary?
Answer: Fred",What did Bill give to Fred? 
930,apple,"Answer: Mary gave the apple to Fred.

Question: What did Rudolph do when he entered the office",What did Mary give to Fred? 
931,Mary,"Answer: Mary gave the apple.

Question: Who took the football?

Answer: Fred took the",Who gave the apple? 
932,apple,"Answer: Mary gave the apple to Fred.

Question: What did Fred take from Mary?

Answer",What did Mary give to Fred? 
933,Jeff,"Answer: Jeff gave the apple to Fred.

Question: Who went back to the bedroom?
Answer:",Who gave the apple to Fred? 
934,Jeff,Context: Fred took the apple there. Fred gave the apple to Jeff. Jeff handed the apple to Fred. Fred dropped,Who gave the apple? 
935,Fred,Answer: Bill gave the apple to Fred.,Who did Bill give the apple to? 
936,Bill,"Answer: Bill gave the apple.

Question: Who took the apple?

Answer: Fred took the",Who gave the apple? 
937,apple,"Answer: Fred gave the apple to Bill.

Question: What did Bushnell do to ensure the bandits",What did Fred give to Bill? 
938,Bill,"Answer: Fred gave the apple to Bill.

Question: Who was the guardian of Frank?
Answer:",Who did Fred give the apple to? 
939,Bill,"Answer: Bill received the apple.

Question: Who was the last person to give the apple?",Who received the apple? 
940,football,"Answer: Jeff gave the football to Bill.

Question: What did Fred get there?
Answer: Fred got",What did Jeff give to Bill? 
941,football,"Answer: Bill gave the football to Jeff.

Question: What did Sidney do on her first Sunday half",What did Bill give to Jeff? 
942,Bill,"Answer: Bill gave the football to Jeff.

Question: Who is the girl in the ward?
Answer",Who gave the football to Jeff? 
943,apple,Answer: Fred gave the apple to Mary.,What did Fred give to Mary? 
944,Fred,"Answer: Mary gave the apple to Fred.

Question: Who was the last to leave the camp?",Who did Mary give the apple to? 
945,Bill,"Answer: Bill gave the apple to Jeff.

Question: Who moved to the garden?

Answer:",Who gave the apple to Jeff? 
946,Bill,"Answer: Jeff gave the apple to Bill.

Question: Who was the Governor-General after Raouf?",Who did Jeff give the apple to? 
947,Bill,"Answer: Jeff received the apple.

Question: Who gave the apple to Jeff?
Answer: Bill gave the",Who received the apple? 
948,Bill,"Question: Who got the milk?
Question: Who got the football?
Question: Who got the apple?",Who gave the apple? 
949,Jeff,"Answer: Bill gave the apple to Jeff.

Question: Who did Mary go to the bathroom with?",Who did Bill give the apple to? 
950,Fred,"Answer: Fred gave the milk to Jeff.

Question: What did the English knights use in the battle",Who gave the milk to Jeff? 
951,Jeff,"Answer: Jeff received the milk.

Question: Who went to the office?
Answer: Mary went to the",Who received the milk? 
952,Fred,"Answer: Jeff gave the milk to Fred.

Question: What was the name of the Champion mare in",Who did Jeff give the milk to? 
953,Jeff,"Helpful Answer: Fred gave the milk to Jeff.
Question: Who did Jeff give the milk to?
Help",Who did Fred give the milk to? 
954,milk,"Answer: Jeff gave the milk to Fred.

Question: What did Fred do with the milk?
Answer:",What did Jeff give to Fred? 
955,milk,"Answer: Mary gave the milk to Bill.

Question: What did Angeline write to her aunt?",What did Mary give to Bill? 
956,Mary,Answer: Bill gave the milk to Mary.,Who did Bill give the milk to? 
957,Bill,"Answer: Bill gave the milk to Mary.

Question: Who took the apple?

Answer: Mary",Who gave the milk to Mary? 
958,Mary,"Answer: Mary gave the football.

Question: Who received the football?
Answer: Fred received the football.",Who gave the football? 
959,Mary,"Answer: Mary received the football.

Question: Who went to the bedroom?
Answer: Mary went to",Who received the football? 
960,apple,"Answer: Fred gave an apple to Jeff.

Question: What did Jeff do after receiving the apple?
Answer",What did Fred give to Jeff? 
961,Jeff,"Answer: Fred gave the apple to Jeff.

Question: Where did Tom go after he arrived at manhood?",Who did Fred give the apple to? 
962,Fred,"Answer: Fred handed the apple to Jeff.

Question: Who was the young girl?
Answer: The young",Who gave the apple to Jeff? 
963,Fred,"Answer: Fred gave the apple.

Question: Who received the apple?
Answer: Jeff received the apple.",Who gave the apple? 
964,Fred,"Answer: Fred gave the apple.

Question: Who received the apple?

Answer: Jeff received the",Who gave the apple? 
965,Fred,"Answer: Fred received the apple.

Question: Who was the executor of Leonardo's will?",Who received the apple? 
966,Mary,"Helpful Answer: Mary gave the apple to Fred.
Question: Who took the apple from Fred?
Helpful",Who gave the apple to Fred? 
967,Fred,"Answer: Mary gave the apple to Fred.

Question: Who did Fred leave the apple?
Answer: Fred",Who did Mary give the apple to? 
968,apple,"Answer: Mary gave the apple to Fred.

Question: What did Bill drop?
Answer: Bill dropped the",What did Mary give to Fred? 
969,Fred,Answer: Mary gave the apple.,Who gave the apple? 
970,Bill,"Answer: Mary received the milk.

Question: Who was the first to enter Zoie's bedroom",Who received the milk? 
971,Bill,"Answer: Mary handed the milk to Bill.

Question: Who was the baby's father?
Answer:",Who gave the milk? 
972,Bill,"Answer: Bill gave the milk to Mary.

Question: Who was the judge at the London Shows in",Who gave the milk to Mary? 
973,Mary,"Answer: Mary gave the milk to Jeff.

Question: Who went back to the bathroom?",Who gave the milk to Jeff? 
974,Fred,"Answer: Fred gave the football.

Question: Who took the milk?

Answer: Mary took the",Who gave the football? 
975,football,"Answer: Jeff gave the football to Bill.

Question: What did Bill do after receiving the football from Jeff?",What did Jeff give to Bill? 
976,football,"Answer: Jeff gave the football to Bill.

Question: What did Bill do after receiving the football from Jeff",What did Jeff give to Bill? 
977,Jeff,Answer: Mary gave the milk to Jeff.,Who did Mary give the milk to? 
978,milk,"Answer: Mary gave the milk to Jeff.

Question: What did Jeff give to Mary?

Answer",What did Mary give to Jeff? 
979,Mary,"Answer: Mary received the football.

Question: Who was the first man in?
Answer: Lance-",Who received the football? 
980,milk,"Answer: Fred gave the milk to Mary.

Question: What did Mary do with the milk?
Answer:",What did Fred give to Mary? 
981,Fred,"Answer: Mary gave the milk.

Question: Who took the milk?
Answer: Mary took the milk.",Who gave the milk? 
982,Fred,"Answer: Fred gave the milk to Mary.

Question: Who was missing last night?
Answer: Wutz",Who gave the milk to Mary? 
983,Fred,"Answer: Fred received the milk.

Question: Who was the last person to receive the milk?
Answer:",Who received the milk? 
984,Fred,"Answer: Mary gave the milk.


Question: Who received the milk?

Answer: Fred received",Who gave the milk? 
985,Jeff,"Answer: Jeff received the milk.

Question: Who went back to the garden?

Answer: Fred",Who received the milk? 
986,Fred,"Answer: Fred gave the milk.

Question: Who took the milk?

Answer: Jeff took the",Who gave the milk? 
987,Fred,"Answer: Fred gave the milk to Jeff.

Question: What is the name of the new candidate for favor that",Who gave the milk to Jeff? 
988,Fred,Answer: Fred gave the milk.,Who gave the milk? 
989,Bill,"Answer: Jeff received the milk.

Question: Who gave the milk to Jeff?

Answer: Fred",Who received the milk? 
990,apple,Answer: Bill gave the apple to Fred.,What did Bill give to Fred? 
991,Fred,"Answer: Bill gave the apple to Fred.

Question: What did the speaker say about the human mind?",Who did Bill give the apple to? 
992,Bill,"Answer: Fred gave the apple.




THE BROWNIES' [Illustration] FLA",Who gave the apple? 
993,football,"Answer: Jeff gave the football to Mary.


THE BROWNIES AT THE FAIR. [",What did Jeff give to Mary? 
994,Jeff,"Answer: Jeff gave the football to Mary.

Question: Who took the apple there?

Answer:",Who gave the football to Mary? 
995,Bill,"Answer: Bill received the football.

Question: Who went to the bathroom?
Answer: Fred went to",Who received the football? 
996,Fred,"Context: 'heigth' to 'height'... eighteen inches in height,...
  'Holst",Who gave the football? 
997,football,"Answer: Mary handed the football to Bill.

Question: What did Fred discard in the garden?",What did Mary give to Bill? 
998,football,"Answer: Mary gave the football to Bill.


[Illustration: (portrait of woman)]",What did Mary give to Bill? 
