,target,output,question
977,Jeff,"Jeff (Document[129]):""Jeff gave the football to Bill . Go",Who did Mary give the milk to? 
978,milk,"milk (Document[129]):""Mary handed the milk to Jeff",What did Mary give to Jeff? 
979,Mary,"Bill (Document[119]):""Bill travelled to the garden",Who received the football? 
980,milk,"milk (Document[11]):""Mary picked up the milk there .",What did Fred give to Mary? 
981,Fred,"Mary (Document[129]):""Mary moved to the garden . I looked",Who gave the milk? 
982,Fred,"Mary (Document[119]):""Mary moved to the garden . Scherm",Who gave the milk to Mary? 
983,Fred,"Fred (Document[159]):""Fred went back to the hall",Who received the milk? 
984,Fred,"Fred (Document[159]):""Fred journeyed to the hall",Who gave the milk? 
985,Jeff,"Fred (Document[119]):""Jennie, who until now had bor",Who received the milk? 
986,Fred,"Fred (Document[119]):""Fred gave the milk to Jeff""",Who gave the milk? 
987,Fred,"Fred (Document[63]):""Fred gave the milk to Jeff . I believe",Who gave the milk to Jeff? 
988,Fred,"Jeff (Document[119]):""Jeff went to the garden . You young",Who gave the milk? 
989,Bill,"Barend (Document[159]):""Barend is a young man who",Who received the milk? 
990,apple,"apple (Document[10]):""Fred grabbed the milk there .",What did Bill give to Fred? 
991,Fred,"Bill (Document[119]):""Bill went back to the hallway .",Who did Bill give the apple to? 
992,Bill,"Fred (Document[129]):""Fred moved to the garden .",Who gave the apple? 
993,football,"a football (Document[119]):""Jeff went back to the office",What did Jeff give to Mary? 
994,Jeff,"Jeff (Document[119]):""Jeff went back to the office",Who gave the football to Mary? 
995,Bill,"Bill (Document[119]):""Bill journeyed to the bathroom .",Who received the football? 
996,Fred,"Bill (Document[119]):""Bill journeyed to the bed",Who gave the football? 
997,football,"milk (Document[159]):""Mary went back to the office",What did Mary give to Bill? 
998,football,"a poem (Document[11]):""I'm afraid he thought it was",What did Mary give to Bill? 
